fpl_id,fpl_name,understat_name,understat_id,normalized_name
396.0,Marcus Rashford,Marcus Rashford,556,marcus rashford
664.0,James Ward-Prowse,James Ward-Prowse,843,james wardprowse
249.0,Abdoulaye Doucouré,Abdoulaye Doucouré,1726,abdoulaye doucoure
225.0,Odsonne Edouard,Odsonne Edouard,3697,odsonne edouard
558.0,Raúl Jiménez,Raúl Jiménez,4105,raul jimenez
540.0,Declan Rice,Declan Rice,5553,declan rice
246.0,Dominic Calvert-Lewin,Dominic Calvert-Lewin,5555,dominic calvertlewin
392.0,Scott McTominay,Scott McTominay,5560,scott mctominay
72.0,Justin Kluivert,Justin Kluivert,6963,justin kluivert
542.0,Tomáš Souček,Tomas Soucek,8288,tomas soucek
,,Bruno Guimarães,8327,bruno guimaraes
382.0,Alejandro Garnacho,Alejandro Garnacho,10552,alejandro garnacho
523.0,Michail Antonio,Michail Antonio,531,michail antonio
485.0,Oliver McBurnie,Oliver McBurnie,1736,oliver mcburnie
258.0,Neal Maupay,Neal Maupay,3621,neal maupay
,,Bernardo Silva,3635,bernardo silva
608.0,Jacob Bruun Larsen,Jacob Bruun Larsen,5355,jacob bruun larsen
599.0,Moussa Diaby,Moussa Diaby,6556,moussa diaby
,,Bobby Reid,6827,bobby reid
421.0,Sean Longstaff,Sean Longstaff,7078,sean longstaff
50.0,John McGinn,John McGinn,7723,john mcginn
,,Gabriel Martinelli,7752,gabriel martinelli
437.0,Taiwo Awoniyi,Taiwo Awoniyi,7814,taiwo awoniyi
132.0,Evan Ferguson,Evan Ferguson,10177,evan ferguson
122.0,Simon Adingra,Simon Adingra,11710,simon adingra
,,Ben Brereton Díaz,11815,ben brereton diaz
256.0,Alex Iwobi,Alex Iwobi,500,alex iwobi
154.0,Danny Welbeck,Danny Welbeck,501,danny welbeck
630.0,Ross Barkley,Ross Barkley,592,ross barkley
13.0,Eddie Nketiah,Eddie Nketiah,6482,eddie nketiah
603.0,Harvey Barnes,Harvey Barnes,6681,harvey barnes
447.0,Morgan Gibbs-White,Morgan Gibbs-White,6857,morgan gibbswhite
511.0,Cristian Romero,Cristian Romero,7218,cristian romero
168.0,Lyle Foster,Lyle Foster,7498,lyle foster
304.0,Alexis Mac Allister,Alexis Mac Allister,8379,alexis mac allister
202.0,Conor Gallagher,Conor Gallagher,9040,conor gallagher
378.0,Anthony Elanga,Anthony Elanga,9524,anthony elanga
450.0,Brennan Johnson,Brennan Johnson,10760,brennan johnson
210.0,Mykhailo Mudryk,Mykhailo Mudryk,11305,mykhailo mudryk
208.0,Noni Madueke,Noni Madueke,11357,noni madueke
44.0,Jhon Durán,Jhon Durán,11366,jhon duran
594.0,Zeki Amdouni,Zeki Amdouni,11701,zeki amdouni
427.0,Fabian Schär,Fabian Schär,76,fabian schar
134.0,Pascal Groß,Pascal Groß,239,pascal gro
349.0,Kevin De Bruyne,Kevin De Bruyne,447,kevin de bruyne
254.0,Idrissa Gueye,Idrissa Gueye,668,idrissa gueye
221.0,Jordan Ayew,Jordan Ayew,672,jordan ayew
,,Willian,700,willian
117.0,Ivan Toney,Ivan Toney,998,ivan toney
565.0,Mario Lemina,Mario Lemina,1299,mario lemina
570.0,Pablo Sarabia,Pablo Sarabia,2199,pablo sarabia
,,Gabriel Jesus,5543,gabriel jesus
288.0,Harry Wilson,Harry Wilson,5596,harry wilson
504.0,James Maddison,James Maddison,6818,james maddison
,,Ben White,7298,ben white
,,Lucas Paquetá,7365,lucas paqueta
586.0,Tahith Chong,Tahith Chong,7439,tahith chong
161.0,Josh Brownhill,Josh Brownhill,8323,josh brownhill
616.0,Joško Gvardiol,Josko Gvardiol,9790,josko gvardiol
33.0,Cameron Archer,Cameron Archer,9912,cameron archer
,,João Palhinha,10715,joao palhinha
83.0,Marcos Senesi,Marcos Senesi,10864,marcos senesi
200.0,David Datro Fofana,David Datro Fofana,11295,david datro fofana
328.0,Chiedozie Ogbene,Chiedozie Ogbene,11719,chiedozie ogbene
663.0,Gustavo Hamer,Gustavo Hamer,11839,gustavo hamer
354.0,Jack Grealish,Jack Grealish,675,jack grealish
,,Andreas Pereira,922,andreas pereira
544.0,Kurt Zouma,Kurt Zouma,935,kurt zouma
307.0,Andrew Robertson,Andrew Robertson,1688,andrew robertson
290.0,Trent Alexander-Arnold,Trent Alexander-Arnold,1791,trent alexanderarnold
,,Thiago Silva,3288,thiago silva
212.0,Christopher Nkunku,Christopher Nkunku,3300,christopher nkunku
,,Gabriel,5613,gabriel
129.0,Lewis Dunk,Lewis Dunk,6048,lewis dunk
140.0,Solly March,Solly March,6049,solly march
423.0,Jacob Murphy,Jacob Murphy,6063,jacob murphy
259.0,Dwight McNeil,Dwight McNeil,6756,dwight mcneil
506.0,Pedro Porro,Pedro Porro,6912,pedro porro
106.0,Mathias Jensen,Mathias Jensen,7166,mathias jensen
,,Miguel Almirón,7420,miguel almiron
295.0,Harvey Elliott,Harvey Elliott,7546,harvey elliott
245.0,Jarrad Branthwaite,Jarrad Branthwaite,8476,jarrad branthwaite
661.0,Jack Harrison,Jack Harrison,8720,jack harrison
,,Dara O&#039;Shea,8756,dara o039shea
678.0,Jérémy Doku,Jéremy Doku,8981,jeremy doku
,,Pape Sarr,9021,pape sarr
476.0,Jayden Bogle,Jayden Bogle,9205,jayden bogle
309.0,Dominik Szoboszlai,Dominik Szoboszlai,9788,dominik szoboszlai
,,Beto,9983,beto
639.0,Micky van de Ven,Micky van de Ven,10050,micky van de ven
360.0,James McAtee,James McAtee,10126,james mcatee
86.0,Marcus Tavernier,Marcus Tavernier,10741,marcus tavernier
143.0,Kaoru Mitoma,Kaoru Mitoma,10806,kaoru mitoma
107.0,Keane Lewis-Potter,Keane Lewis-Potter,10809,keane lewispotter
660.0,Wilson Odobert,Wilson Odobert,10822,wilson odobert
388.0,Kobbie Mainoo,Kobbie Mainoo,11174,kobbie mainoo
621.0,Jack Hinshelwood,Jack Hinshelwood,11269,jack hinshelwood
199.0,Enzo Fernández,Enzo Fernández,11356,enzo fernandez
125.0,Facundo Buonanotte,Facundo Buonanotte,11362,facundo buonanotte
803.0,Morgan Rogers,Morgan Rogers,12412,morgan rogers
776.0,Timo Werner,Timo Werner,65,timo werner
,,Joelinton,87,joelinton
342.0,Nathan Aké,Nathan Aké,579,nathan ake
240.0,Jeffrey Schlupp,Jeffrey Schlupp,757,jeffrey schlupp
313.0,Virgil van Dijk,Virgil van Dijk,833,virgil van dijk
177.0,Jay Rodriguez,Jay Rodriguez,844,jay rodriguez
662.0,Adama Traoré,Adama Traoré,900,adama traore
165.0,Josh Cullen,Josh Cullen,1018,josh cullen
109.0,Ben Mee,Ben Mee,1654,ben mee
387.0,Harry Maguire,Harry Maguire,1687,harry maguire
,,Álex Moreno,4120,alex moreno
,,Estupiñán,5136,estupinan
286.0,Tosin Adarabioyo,Tosin Adarabioyo,5590,tosin adarabioyo
503.0,Giovani Lo Celso,Giovani Lo Celso,5681,giovani lo celso
58.0,Youri Tielemans,Youri Tielemans,5956,youri tielemans
63.0,Philip Billing,Philip Billing,6034,philip billing
804.0,Enes Ünal,Enes Ünal,6219,enes unal
584.0,Pau Torres,Pau Torres,6221,pau torres
220.0,Joachim Andersen,Joachim Andersen,6314,joachim andersen
,,Pedro Neto,6382,pedro neto
341.0,Manuel Akanji,Manuel Akanji,6490,manuel akanji
,,Rayan Ait Nouri,6674,rayan ait nouri
672.0,Nicolò Zaniolo,Nicolo Zaniolo,6686,nicolo zaniolo
439.0,Willy Boly,Willy Boly,6850,willy boly
611.0,Axel Disasi,Axel Disasi,6885,axel disasi
20.0,William Saliba,William Saliba,6888,william saliba
110.0,Christian Nørgaard,Christian Nørgaard,7083,christian nrgaard
,,Diogo Dalot,7281,diogo dalot
563.0,Max Kilman,Max Kilman,7332,max kilman
407.0,Dan Burn,Dan Burn,7382,dan burn
,,Carlos Vinicius,7395,carlos vinicius
715.0,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,7762,jeanricner bellegarde
25.0,Takehiro Tomiyasu,Takehiro Tomiyasu,7931,takehiro tomiyasu
,,Anssumane Fati,7967,anssumane fati
234.0,Tyrick Mitchell,Tyrick Mitchell,8214,tyrick mitchell
712.0,Nicolás Domínguez,Nicolás Domínguez,8252,nicolas dominguez
405.0,Sven Botman,Sven Botman,8635,sven botman
562.0,Sasa Kalajdzic,Sasa Kalajdzic,8812,sasa kalajdzic
,,Iyenoma Destiny Udogie,8831,iyenoma destiny udogie
,,Matthew Cash,8864,matthew cash
115.0,Kevin Schade,Kevin Schade,9156,kevin schade
261.0,Amadou Onana,Amadou Onana,9667,amadou onana
90.0,Kristoffer Ajer,Kristoffer Ajer,9677,kristoffer ajer
112.0,Ethan Pinnock,Ethan Pinnock,9678,ethan pinnock
626.0,Jarell Quansah,Jarell Quansah,10187,jarell quansah
260.0,Vitalii Mykolenko,Vitalii Mykolenko,10291,vitalii mykolenko
471.0,Anel Ahmedhodžić,Anel Ahmedhodzic,10386,anel ahmedhodzic
358.0,Rico Lewis,Rico Lewis,10847,rico lewis
705.0,Luis Sinisterra,Luis Sinisterra,10866,luis sinisterra
,,Danilo,11317,danilo
,,João Gomes,11384,joao gomes
631.0,Jacob Brown,Jacob Brown,11720,jacob brown
317.0,Luke Berry,Luke Berry,11722,luke berry
321.0,Alfie Doughty,Alfie Doughty,11723,alfie doughty
330.0,Gabriel Osho,Gabriel Osho,12151,gabriel osho
425.0,Matt Ritchie,Matt Ritchie,461,matt ritchie
390.0,Anthony Martial,Anthony Martial,553,anthony martial
368.0,John Stones,John Stones,586,john stones
379.0,Christian Eriksen,Christian Eriksen,646,christian eriksen
430.0,Kieran Trippier,Kieran Trippier,652,kieran trippier
495.0,Ben Davies,Ben Davies,660,ben davies
,,Ola Aina,725,ola aina
419.0,Jamaal Lascelles,Jamaal Lascelles,766,jamaal lascelles
727.0,Andros Townsend,Andros Townsend,775,andros townsend
551.0,Craig Dawson,Craig Dawson,804,craig dawson
535.0,Danny Ings,Danny Ings,986,danny ings
,,Emerson,1245,emerson
276.0,Saša Lukić,Sasa Lukic,1537,sasa lukic
257.0,Michael Keane,Michael Keane,1653,michael keane
170.0,Jóhann Berg Gudmundsson,Johann Berg Gudmundsson,1663,johann berg gudmundsson
265.0,James Tarkowski,James Tarkowski,1665,james tarkowski
42.0,Lucas Digne,Lucas Digne,1823,lucas digne
,,Jefferson Lerma,2182,jefferson lerma
395.0,Raphaël Varane,Raphael Varane,2245,raphael varane
,,Casemiro,2248,casemiro
356.0,Mateo Kovačić,Mateo Kovacic,2254,mateo kovacic
,,André Gomes,2383,andre gomes
31.0,Oleksandr Zinchenko,Oleksandr Zinchenko,2958,oleksandr zinchenko
527.0,Maxwel Cornet,Maxwel Cornet,3278,maxwel cornet
285.0,Kenny Tete,Kenny Tete,5973,kenny tete
457.0,Moussa Niakhaté,Moussa Niakhate,5989,moussa niakhate
,,Zanka,6030,zanka
178.0,Charlie Taylor,Charlie Taylor,6044,charlie taylor
386.0,Victor Lindelöf,Victor Lindelöf,6080,victor lindelof
453.0,Orel Mangala,Orel Mangala,6088,orel mangala
492.0,Rodrigo Bentancur,Rodrigo Bentancur,6108,rodrigo bentancur
688.0,Timothy Castagne,Timothy Castagne,6157,timothy castagne
194.0,Trevoh Chalobah,Trevoh Chalobah,6615,trevoh chalobah
432.0,Joe Willock,Joe Willock,6630,joe willock
300.0,Curtis Jones,Curtis Jones,6665,curtis jones
676.0,Konstantinos Mavropanos,Konstantinos Mavropanos,6722,konstantinos mavropanos
64.0,David Brooks,David Brooks,6820,david brooks
268.0,Tom Cairney,Tom Cairney,6835,tom cairney
598.0,Matt Doherty,Matt Doherty,6852,matt doherty
,,Naif Aguerd,6935,naif aguerd
701.0,Saman Ghoddos,Saman Ghoddos,7069,saman ghoddos
281.0,Tim Ream,Tim Ream,7184,tim ream
40.0,Leander Dendoncker,Leander Dendoncker,7236,leander dendoncker
,,Emerson,7430,emerson
250.0,James Garner,James Garner,7438,james garner
488.0,Oliver Norwood,Oliver Norwood,7710,oliver norwood
48.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,7726,ezri konsa ngoyo
209.0,Mason Mount,Mason Mount,7768,mason mount
429.0,Sandro Tonali,Sandro Tonali,7958,sandro tonali
601.0,Arnaut Danjuma Groeneveld,Arnaut Danjuma Groeneveld,8066,arnaut danjuma groeneveld
,,Amad Diallo Traore,8127,amad diallo traore
475.0,Sander Berge,Sander Berge,8285,sander berge
576.0,Jack Robinson,Jack Robinson,8286,jack robinson
193.0,Armando Broja,Armando Broja,8384,armando broja
238.0,Chris Richards,Chris Richards,8430,chris richards
151.0,Joël Veltman,Joël Veltman,8780,joel veltman
668.0,Wataru Endo,Wataru Endo,8808,wataru endo
55.0,Jacob Ramsey,Jacob Ramsey,8941,jacob ramsey
805.0,Lorenz Assignon,Lorenz Assignon,8973,lorenz assignon
196.0,Carney Chukwuemeka,Carney Chukwuemeka,9356,carney chukwuemeka
,,Moisés Caicedo,9453,moises caicedo
,,Valentino Livramento,9512,valentino livramento
383.0,Hannibal Mejbri,Hannibal Mejbri,9558,hannibal mejbri
78.0,Dango Ouattara,Dango Ouattara,9662,dango ouattara
105.0,Vitaly Janelt,Vitaly Janelt,9680,vitaly janelt
111.0,Frank Onyeka,Frank Onyeka,9681,frank onyeka
,,Mads Roerslev,9685,mads roerslev
21.0,Albert Sambi Lokonga,Albert Sambi Lokonga,9689,albert sambi lokonga
96.0,Nathan Collins,Nathan Collins,9733,nathan collins
92.0,Shandon Baptiste,Shandon Baptiste,9914,shandon baptiste
10.0,Jakub Kiwior,Jakub Kiwior,10012,jakub kiwior
624.0,Lewis Dobbin,Lewis Dobbin,10027,lewis dobbin
757.0,Conor Bradley,Conor Bradley,10120,conor bradley
204.0,Lewis Hall,Lewis Hall,10216,lewis hall
,,Toti,10293,toti
605.0,Luca Koleosho,Luca Koleosho,10620,luca koleosho
708.0,Ryan Gravenberch,Ryan Gravenberch,10697,ryan gravenberch
76.0,Kieffer Moore,Kieffer Moore,10743,kieffer moore
465.0,Harry Toffolo,Harry Toffolo,10758,harry toffolo
197.0,Levi Colwill,Levi Colwill,10805,levi colwill
,,Vinicius Souza,10872,vinicius souza
470.0,Ryan Yates,Ryan Yates,11003,ryan yates
,,Fábio Vieira,11007,fabio vieira
,,Antony,11094,antony
635.0,Lewis Miley,Lewis Miley,11386,lewis miley
89.0,Illia Zabarnyi,Illia Zabarnyi,11486,illia zabarnyi
716.0,Alfie Gilchrist,Alfie Gilchrist,11595,alfie gilchrist
,,Ameen Al Dakhil,11699,ameen al dakhil
575.0,Tom Lockyer,Tom Lockyer,11714,tom lockyer
,,Mads Andersen,11715,mads andersen
340.0,Cauley Woodrow,Cauley Woodrow,11721,cauley woodrow
610.0,Calvin Bassey,Calvin Bassey,11728,calvin bassey
345.0,Oscar Bobb,Oscar Bobb,11903,oscar bobb
,,Edson Álvarez,11926,edson alvarez
393.0,Teden Mengi,Teden Mengi,12073,teden mengi
641.0,Alejo Véliz,Alejo Véliz,12105,alejo veliz
644.0,Alex Scott,Alex Scott,12149,alex scott
320.0,Jordan Clark,Jordan Clark,12187,jordan clark
829.0,George Earthy,George Earthy,12474,george earthy
580.0,Loris Karius,Loris Karius,37,loris karius
275.0,Bernd Leno,Bernd Leno,181,bernd leno
128.0,Mahmoud Dahoud,Mahmoud Dahoud,205,mahmoud dahoud
,,Thiago Alcántara,229,thiago alcantara
305.0,Joel Matip,Joel Matip,332,joel matip
499.0,Pierre-Emile Højbjerg,Pierre-Emile Højbjerg,343,pierreemile hjbjerg
,,Odisseas Vlachodimos,375,odisseas vlachodimos
507.0,Ivan Perišić,Ivan Perisic,448,ivan perisic
714.0,Divock Origi,Divock Origi,484,divock origi
138.0,Adam Lallana,Adam Lallana,486,adam lallana
,,Philippe Coutinho,488,philippe coutinho
142.0,James Milner,James Milner,489,james milner
3.0,Mohamed Elneny,Mohamed Elneny,496,mohamed elneny
37.0,Calum Chambers,Calum Chambers,508,calum chambers
242.0,Joel Ward,Joel Ward,510,joel ward
577.0,Angelo Ogbonna,Angelo Ogbonna,528,angelo ogbonna
241.0,James Tomkins,James Tomkins,530,james tomkins
451.0,Cheikhou Kouyaté,Cheikhou Kouyaté,532,cheikhou kouyate
530.0,Aaron Cresswell,Aaron Cresswell,534,aaron cresswell
81.0,Joe Rothwell,Joe Rothwell,561,joe rothwell
247.0,Seamus Coleman,Seamus Coleman,585,seamus coleman
222.0,Nathaniel Clyne,Nathaniel Clyne,603,nathaniel clyne
588.0,Ashley Young,Ashley Young,631,ashley young
369.0,Kyle Walker,Kyle Walker,638,kyle walker
496.0,Eric Dier,Eric Dier,643,eric dier
59.0,Bertrand Traoré,Bertrand Traoré,695,bertrand traore
533.0,Lukasz Fabianski,Lukasz Fabianski,706,lukasz fabianski
163.0,Jack Cork,Jack Cork,712,jack cork
263.0,Jordan Pickford,Jordan Pickford,741,jordan pickford
278.0,Aleksandar Mitrović,Aleksandar Mitrovic,773,aleksandar mitrovic
195.0,Ben Chilwell,Ben Chilwell,782,ben chilwell
600.0,Nathan Redmond,Nathan Redmond,790,nathan redmond
703.0,Jonny Evans,Jonny Evans,807,jonny evans
84.0,Adam Smith,Adam Smith,825,adam smith
,,Cédric Soares,847,cedric soares
581.0,Paul Dummett,Paul Dummett,853,paul dummett
428.0,Matt Targett,Matt Targett,884,matt targett
282.0,Harrison Reed,Harrison Reed,910,harrison reed
230.0,Sam Johnstone,Sam Johnstone,978,sam johnstone
255.0,Mason Holgate,Mason Holgate,985,mason holgate
,,Joseph Gomez,987,joseph gomez
398.0,Luke Shaw,Luke Shaw,1006,luke shaw
51.0,Tyrone Mings,Tyrone Mings,1024,tyrone mings
666.0,Tom Davies,Tom Davies,1042,tom davies
116.0,Thomas Strakosha,Thomas Strakosha,1214,thomas strakosha
,,Alisson,1257,alisson
,,Neto,1297,neto
,,Jorginho,1389,jorginho
417.0,Emil Krafth,Emil Krafth,1545,emil krafth
318.0,Reece Burke,Reece Burke,1771,reece burke
66.0,Lewis Cook,Lewis Cook,1789,lewis cook
607.0,Ionuț Radu,Ionut Radu,1830,ionut radu
,,Jonny,2280,jonny
524.0,Alphonse Areola,Alphonse Areola,2310,alphonse areola
15.0,Thomas Partey,Thomas Partey,2328,thomas partey
,,Pablo Fornals,2335,pablo fornals
357.0,Aymeric Laporte,Aymeric Laporte,2498,aymeric laporte
537.0,Thilo Kehrer,Thilo Kehrer,2674,thilo kehrer
271.0,Issa Diop,Issa Diop,3203,issa diop
525.0,Saïd Benrahma,Said Benrahma,3585,said benrahma
436.0,Serge Aurier,Serge Aurier,3600,serge aurier
,,Emiliano Martinez,4401,emiliano martinez
699.0,Clément Lenglet,Clement Lenglet,5050,clement lenglet
424.0,Nick Pope,Nick Pope,5552,nick pope
176.0,Connor Roberts,Connor Roberts,5568,connor roberts
477.0,Rhian Brewster,Rhian Brewster,5569,rhian brewster
401.0,Aaron Wan-Bissaka,Aaron Wan-Bissaka,5584,aaron wanbissaka
17.0,Aaron Ramsdale,Aaron Ramsdale,5603,aaron ramsdale
493.0,Yves Bissouma,Yves Bissouma,5609,yves bissouma
,,Diego Carlos,5712,diego carlos
713.0,Ibrahim Sangaré,Ibrahim Sangare,5722,ibrahim sangare
47.0,Boubacar Kamara,Boubacar Kamara,5789,boubacar kamara
,,Fode Toure,5803,fode toure
239.0,Jairo Riedewald,Jairo Riedewald,6027,jairo riedewald
,,Ederson,6054,ederson
229.0,Will Hughes,Will Hughes,6104,will hughes
,,Nélson Semedo,6163,nelson semedo
512.0,Davinson Sánchez,Davinson Sánchez,6249,davinson sanchez
302.0,Ibrahima Konaté,Ibrahima Konaté,6326,ibrahima konate
397.0,Jadon Sancho,Jadon Sancho,6345,jadon sancho
799.0,Romain Faivre,Romain Faivre,6420,romain faivre
536.0,Ben Johnson,Ben Johnson,6424,ben johnson
578.0,Reiss Nelson,Reiss Nelson,6492,reiss nelson
174.0,Michael Obafemi,Michael Obafemi,6504,michael obafemi
409.0,Martin Dubravka,Martin Dubravka,6532,martin dubravka
,,Louis Beyer,6557,louis beyer
366.0,Sergio Gómez,Sergio Gómez,6656,sergio gomez
808.0,Matz Sels,Matz Sels,6903,matz sels
53.0,Robin Olsen,Robin Olsen,6962,robin olsen
,,Hamed Junior Traore,6986,hamed junior traore
172.0,Arijanet Muric,Arijanet Muric,7027,arijanet muric
101.0,Mark Flekken,Mark Flekken,7047,mark flekken
,,Marc Cucurella,7134,marc cucurella
508.0,Sergio Reguilón,Sergio Reguilón,7187,sergio reguilon
515.0,Oliver Skipp,Oliver Skipp,7198,oliver skipp
,,Emile Smith-Rowe,7230,emile smithrowe
148.0,Jason Steele,Jason Steele,7235,jason steele
,,Benoit Badiashile Mukinayi,7240,benoit badiashile mukinayi
694.0,Han-Noah Massengo,Han-Noah Massengo,7264,hannoah massengo
,,Ryan John Giles,7277,ryan john giles
494.0,Bryan Gil Salvatierra,Bryan Gil Salvatierra,7338,bryan gil salvatierra
673.0,Tyler Adams,Tyler Adams,7352,tyler adams
75.0,Chris Mepham,Chris Mepham,7384,chris mepham
88.0,Mark Travers,Mark Travers,7582,mark travers
228.0,Marc Guéhi,Marc Guehi,7603,marc guehi
643.0,Max Aarons,Max Aarons,7688,max aarons
252.0,Ben Godfrey,Ben Godfrey,7689,ben godfrey
153.0,Adam Webster,Adam Webster,7699,adam webster
385.0,Dean Henderson,Dean Henderson,7702,dean henderson
480.0,John Egan,John Egan,7703,john egan
474.0,Chris Basham,Chris Basham,7704,chris basham
473.0,George Baldock,George Baldock,7706,george baldock
481.0,John Fleck,John Fleck,7709,john fleck
489.0,Ben Osborn,Ben Osborn,7714,ben osborn
301.0,Caoimhin Kelleher,Caoimhin Kelleher,7904,caoimhin kelleher
,,Felipe,7921,felipe
709.0,Sofyan Amrabat,Sofyan Amrabat,7927,sofyan amrabat
,,Igor Julio,7943,igor julio
133.0,Billy Gilmour,Billy Gilmour,7988,billy gilmour
52.0,Marvelous Nakamba,Marvelous Nakamba,8040,marvelous nakamba
206.0,Reece James,Reece James,8067,reece james
70.0,Lloyd Kelly,Lloyd Kelly,8090,lloyd kelly
574.0,Boubacar Traoré,Boubacar Traore,8119,boubacar traore
801.0,Giovanni Reyna,Giovanni Reyna,8191,giovanni reyna
467.0,Neco Williams,Neco Williams,8204,neco williams
139.0,Tariq Lamptey,Tariq Lamptey,8226,tariq lamptey
351.0,Tommy Doyle,Tommy Doyle,8496,tommy doyle
693.0,Luke Thomas,Luke Thomas,8562,luke thomas
,,Cheick Oumar Doucoure,8666,cheick oumar doucoure
364.0,Kalvin Phillips,Kalvin Phillips,8719,kalvin phillips
482.0,Wes Foderingham,Wes Foderingham,8776,wes foderingham
552.0,Fábio Silva,Fabio Silva,8778,fabio silva
361.0,Stefan Ortega Moreno,Stefan Ortega Moreno,8786,stefan ortega moreno
400.0,Donny van de Beek,Donny van de Beek,8821,donny van de beek
311.0,Konstantinos Tsimikas,Konstantinos Tsimikas,8852,konstantinos tsimikas
520.0,Guglielmo Vicario,Guglielmo Vicario,8858,guglielmo vicario
98.0,Mikkel Damsgaard,Mikkel Damsgaard,8859,mikkel damsgaard
484.0,Max Lowe,Max Lowe,8918,max lowe
790.0,Ivo Grbic,Ivo Grbic,8923,ivo grbic
283.0,Antonee Robinson,Antonee Robinson,8940,antonee robinson
104.0,Aaron Hickey,Aaron Hickey,8942,aaron hickey
,,Rúben Dias,8961,ruben dias
528.0,Vladimír Coufal,Vladimir Coufal,8965,vladimir coufal
203.0,Malo Gusto,Malo Gusto,9017,malo gusto
596.0,James Trafford,James Trafford,9077,james trafford
145.0,Robert Sánchez,Robert Sánchez,9098,robert sanchez
777.0,Radu Dragusin,Radu Dragusin,9105,radu dragusin
403.0,Elliot Anderson,Elliot Anderson,9154,elliot anderson
656.0,Antwoine Hackford,Antwoine Hackford,9222,antwoine hackford
219.0,Naouirou Ahamada,Naouirou Ahamada,9274,naouirou ahamada
144.0,Jakub Moder,Jakub Moder,9284,jakub moder
650.0,Tyler Onyango,Tyler Onyango,9287,tyler onyango
,,Facundo Pellistri,9324,facundo pellistri
640.0,Dane Scarlett,Dane Scarlett,9332,dane scarlett
,,Kaine Hayden,9409,kaine hayden
54.0,Jaden Philogene-Bidace,Jaden Philogene-Bidace,9415,jaden philogenebidace
,,Chimuanya Ugochukwu,9451,chimuanya ugochukwu
657.0,Jesurun Rak-Sakyi,Jesurun Rak-Sakyi,9461,jesurun raksakyi
806.0,Maxime Esteve,Maxime Estève,9487,maxime esteve
483.0,Daniel Jebbison,Daniel Jebbison,9509,daniel jebbison
46.0,Tim Iroegbunam,Tim Iroegbunam,9554,tim iroegbunam
490.0,William Osula,William Osula,9556,william osula
602.0,Issa Kaboré,Issa Kabore,9619,issa kabore
,,David Raya,9676,david raya
103.0,Rico Henry,Rico Henry,9679,rico henry
,,Nuno Tavares,9691,nuno tavares
,,José Sá,9740,jose sa
711.0,Andrew Omobamidele,Andrew Omobamidele,9833,andrew omobamidele
233.0,Remi Matthews,Remi Matthews,9834,remi matthews
679.0,Gonzalo Montiel,Gonzalo Montiel,9897,gonzalo montiel
