name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,player_id,points_last_3,points_last_5,points_avg_5,minutes_last_5,starts_last_5,goals_last_5,assists_last_5,bps_avg_5,influence_avg_5,creativity_avg_5,threat_avg_5,ict_index_avg_5,form_5,price
Mason Mount,MID,Man Utd,0.5,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,99511,0,1,0,0.0,0,-7370,228,7598,68,False,0,6,209,0.0,5.0,1.0,151.0,2.0,0.0,0.0,3.2,2.2,6.0,0.8,0.9,1.0,6.8
Mason Mount,MID,Man Utd,0.8,0,0,10,0,20.8,209,0.11,0.22,0.11,0.54,65,1,0,5.6,18.0,2023-09-30T14:00:00Z,76,8,0,0,0,0,7,0,99880,1,1,0,17.0,1,-646,4251,4897,68,True,1,7,209,0.0,2.0,0.4,84.0,1.0,0.0,0.0,1.8,2.2,5.6,0.0,0.78,0.4,6.8
Mason Mount,MID,Man Utd,1.5,0,0,3,0,16.3,209,0.07,0.16,0.09,0.7,78,1,0,3.2,0.4,2023-10-07T14:00:00Z,62,4,0,0,0,0,8,0,101092,1,1,2,15.0,2,5,3511,3506,68,True,0,8,209,1.0,1.0,0.2,76.0,1.0,0.0,0.0,2.0,3.6,4.16,3.4,1.1199999999999999,0.2,6.8
Mason Mount,MID,Man Utd,2.3,0,0,3,0,0.0,209,0.0,0.0,0.0,0.02,89,0,0,0.2,2.2,2023-10-21T19:00:00Z,2,17,0,0,0,0,9,0,101387,0,2,1,0.0,1,-770,2452,3222,68,False,0,9,209,3.0,3.0,0.6,138.0,2.0,0.0,0.0,2.6,3.6799999999999997,7.42,6.4,1.7600000000000002,0.6,6.8
Mason Mount,MID,Man Utd,0.8,0,0,6,0,0.5,209,0.0,0.0,0.0,2.4,98,2,0,0.5,4.2,2023-10-29T15:30:00Z,45,13,0,0,0,0,10,0,98045,0,3,0,0.0,1,-3731,477,4208,68,True,0,10,209,4.0,4.0,0.8,140.0,2.0,0.0,0.0,3.2,4.12,7.42,6.4,1.8,0.8,6.8
Mason Mount,MID,Man Utd,1.5,0,0,6,0,0.1,209,0.0,0.0,0.0,0.11,104,0,0,0.6,3.8,2023-11-04T12:30:00Z,11,10,0,0,0,0,11,0,96343,0,1,0,2.0,1,-2251,760,3011,68,False,0,11,209,4.0,5.0,1.0,185.0,2.0,0.0,0.0,4.4,4.96,7.5200000000000005,6.4,1.9,1.0,6.8
Mason Mount,MID,Man Utd,2.0,0,0,7,0,18.6,209,0.09,0.09,0.0,0.22,118,0,0,3.6,13.4,2023-11-11T15:00:00Z,50,12,0,0,0,0,12,0,95443,0,0,1,4.0,1,-1363,791,2154,68,True,0,12,209,3.0,6.0,1.2,196.0,2.0,0.0,0.0,5.6,5.720000000000001,7.540000000000001,6.8,2.02,1.2,6.8
Mason Mount,MID,Man Utd,1.2,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,94948,0,3,0,0.0,0,-1107,856,1963,68,False,0,13,209,3.0,6.0,1.2,170.0,1.0,0.0,0.0,5.0,4.8,7.1,4.2,1.6200000000000003,1.2,6.8
Mason Mount,MID,Man Utd,0.2,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,92618,0,0,1,0.0,0,-2413,163,2576,68,False,0,14,209,2.0,4.0,0.8,108.0,0.0,0.0,0.0,4.4,4.720000000000001,3.8400000000000007,1.2,0.9800000000000001,0.8,6.8
Mason Mount,MID,Man Utd,0.2,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,91301,0,1,2,0.0,0,-1361,20,1381,68,True,0,15,209,1.0,3.0,0.6,106.0,0.0,0.0,0.0,3.8,4.279999999999999,3.8400000000000007,1.2,0.9400000000000001,0.6,6.8
Mason Mount,MID,Man Utd,0.2,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,90124,0,3,0,0.0,0,-1215,50,1265,68,True,0,16,209,0.0,2.0,0.4,61.0,0.0,0.0,0.0,2.6,3.44,3.7400000000000007,1.2,0.8400000000000001,0.4,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,88896,0,0,0,0.0,0,-1249,79,1328,68,False,0,17,209,0.0,1.0,0.2,50.0,0.0,0.0,0.0,1.4,2.6799999999999997,3.72,0.8,0.7200000000000001,0.2,6.8
Mason Mount,MID,Man Utd,0.1,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,88061,0,0,2,0.0,0,-900,43,943,68,False,0,18,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,2,0,0,0,0,19,0,87466,0,2,3,0.0,0,-661,29,690,68,True,0,19,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,16,0,0,0,0,20,0,86650,0,1,2,0.0,0,-830,32,862,68,False,0,20,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,18,0,0,0,0,21,0,85674,0,2,2,0.0,0,-1038,119,1157,68,True,0,21,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2024-02-01T20:15:00Z,0,20,0,0,0,0,22,0,85020,0,4,3,0.0,0,-744,60,804,68,False,0,22,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,19,0,0,0,0,23,0,84804,0,0,3,0.0,0,-245,42,287,68,True,0,23,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2024-02-11T16:30:00Z,0,2,0,0,0,0,24,0,84351,0,2,1,0.0,0,-465,37,502,68,False,0,24,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18T16:30:00Z,0,12,0,0,0,0,25,0,83881,0,2,1,0.0,0,-476,42,518,68,False,0,25,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2024-02-24T15:00:00Z,0,10,0,0,0,0,26,0,83440,0,2,1,0.0,0,-480,51,531,68,True,0,26,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2024-03-03T15:30:00Z,0,13,0,0,0,0,27,0,83145,0,1,3,0.0,0,-324,39,363,68,False,0,27,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2024-03-09T12:30:00Z,0,9,0,0,0,0,28,0,82876,0,0,2,0.0,0,-283,40,323,68,True,0,28,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,2.0,0,0,18,0,0.3,209,0.0,0.09,0.09,0.43,293,1,1,5.2,34.2,2024-03-30T20:00:00Z,10,4,0,0,0,0,30,0,83155,0,1,1,17.0,6,150,292,142,68,False,0,30,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
Mason Mount,MID,Man Utd,2.3,0,0,7,0,2.9,209,0.0,0.0,0.0,0.87,307,2,0,0.9,6.2,2024-04-04T19:15:00Z,4,7,0,0,0,0,31,0,84002,0,3,4,0.0,1,660,808,148,68,False,0,31,209,6.0,6.0,1.2,10.0,0.0,1.0,0.0,3.6,6.840000000000001,0.06,3.4,1.04,1.2,6.8
Mason Mount,MID,Man Utd,1.3,0,0,-1,0,0.0,209,0.0,0.0,0.0,0.35,317,0,0,0.1,1.4,2024-04-07T14:30:00Z,6,11,0,0,0,0,32,0,84178,0,2,2,0.0,0,-13,334,347,68,True,1,32,209,7.0,7.0,1.4,14.0,0.0,1.0,0.0,5.0,8.080000000000002,0.6399999999999999,3.4,1.2200000000000002,1.4,6.8
Mason Mount,MID,Man Utd,2.0,0,0,3,0,1.7,209,0.01,0.01,0.0,0.13,322,0,0,0.2,0.2,2024-04-13T16:30:00Z,12,3,0,0,0,0,33,0,84627,0,2,2,0.0,1,154,595,441,68,False,0,33,209,7.0,7.0,1.4,20.0,0.0,1.0,0.0,4.8,8.360000000000001,0.6399999999999999,3.4,1.24,1.4,6.8
Mason Mount,MID,Man Utd,2.1,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,17,0,0,0,0,34,0,84905,0,2,4,0.0,0,-4,510,514,68,True,0,34,209,2.0,8.0,1.6,32.0,0.0,1.0,0.0,5.4,8.4,0.9799999999999999,3.4,1.28,1.6,6.8
Mason Mount,MID,Man Utd,1.1,0,0,4,0,10.1,209,0.0,0.0,0.0,0.1,345,0,0,1.5,4.4,2024-04-27T14:00:00Z,1,6,0,0,0,0,35,0,84746,0,1,1,0.0,1,-335,205,540,68,True,0,35,209,1.0,8.0,1.6,32.0,0.0,1.0,0.0,5.4,8.4,0.9799999999999999,3.4,1.28,1.6,6.8
Mason Mount,MID,Man Utd,1.0,0,0,11,0,6.3,209,0.04,0.12,0.08,1.15,356,4,0,2.0,6.4,2024-05-06T19:00:00Z,79,8,0,0,0,0,36,0,84985,1,0,4,7.0,2,32,304,272,68,False,0,36,209,2.0,3.0,0.6,23.0,0.0,0.0,0.0,2.6,2.44,2.94,0.0,0.54,0.6,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2024-05-12T15:30:00Z,0,1,0,0,0,0,37,0,85249,0,1,0,0.0,0,-5,643,648,68,True,0,37,209,3.0,4.0,0.8,98.0,1.0,0.0,0.0,3.4,2.48,3.6199999999999997,1.4,0.76,0.8,6.8
Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,337,0,0,0.0,0.0,2024-05-15T19:00:00Z,0,15,0,0,0,0,37,0,85249,0,2,3,0.0,0,-5,643,648,68,True,0,37,209,3.0,4.0,0.8,92.0,1.0,0.0,0.0,3.6,2.2,3.6199999999999997,1.4,0.74,0.8,6.8
Mason Mount,MID,Man Utd,0.3,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,373,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,5,0,0,0,0,38,0,84515,0,2,0,0.0,0,-682,89,771,68,False,0,38,209,2.0,3.0,0.6,80.0,1.0,0.0,0.0,3.0,2.16,3.28,1.4,0.7,0.6,6.8
Mykhailo Mudryk,MID,Chelsea,1.8,0,0,5,0,1.3,210,0.01,0.01,0.0,0.04,9,0,0,0.8,2.4,2023-08-13T15:30:00Z,9,11,0,0,0,0,1,0,241321,0,1,1,4.0,1,0,0,0,65,True,0,1,210,,,,,,,,,,,,,0.0,6.5
Mykhailo Mudryk,MID,Chelsea,1.0,0,0,8,0,38.3,210,0.15,0.23,0.08,1.07,19,2,0,6.3,8.6,2023-08-20T15:30:00Z,45,19,0,0,0,0,2,0,231181,0,1,3,16.0,1,-37395,10637,48032,65,False,0,2,210,1.0,1.0,1.0,9.0,0.0,0.0,0.0,5.0,2.4,1.3,4.0,0.8,1.0,6.5
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,151249,0,0,3,0.0,0,-83516,5979,89495,64,True,0,3,210,2.0,2.0,1.0,54.0,0.0,0.0,0.0,6.5,5.5,19.799999999999997,10.0,3.55,1.0,6.4
Mykhailo Mudryk,MID,Chelsea,0.8,0,0,2,0,0.6,210,0.01,0.03,0.02,0.07,35,0,0,0.5,0.2,2023-09-02T14:00:00Z,13,16,0,0,0,0,4,0,96354,0,1,0,4.0,1,-56682,318,57000,64,True,0,4,210,2.0,2.0,0.6666666666666666,54.0,0.0,0.0,0.0,4.333333333333333,3.6666666666666665,13.199999999999998,6.666666666666667,2.3666666666666667,0.6666666666666666,6.4
Mykhailo Mudryk,MID,Chelsea,1.0,0,0,4,1,22.4,210,0.41,0.41,0.0,0.56,42,0,0,4.1,11.0,2023-09-17T13:00:00Z,62,3,0,0,0,0,5,0,84346,1,0,0,8.0,2,-15324,1290,16614,64,False,1,5,210,2.0,3.0,0.75,67.0,0.0,0.0,0.0,3.75,2.8,10.049999999999999,6.0,1.9,0.75,6.4
Mykhailo Mudryk,MID,Chelsea,2.0,0,0,12,1,14.1,210,0.21,0.21,0.0,0.21,55,0,0,2.8,7.6,2023-09-24T13:00:00Z,60,2,0,0,0,0,6,0,80417,1,1,0,6.0,3,-5074,1672,6746,63,True,0,6,210,3.0,5.0,1.0,129.0,1.0,0.0,0.0,3.8,4.4399999999999995,12.52,6.4,2.34,1.0,6.3
Mykhailo Mudryk,MID,Chelsea,3.7,0,0,25,0,0.1,210,0.0,0.59,0.59,0.03,64,0,1,6.1,32.2,2023-10-02T19:00:00Z,45,10,0,0,0,0,7,0,79902,1,2,0,29.0,6,-1584,3676,5260,63,False,0,7,210,6.0,7.0,1.4,180.0,2.0,0.0,0.0,5.2,5.4799999999999995,15.079999999999998,6.8,2.7399999999999998,1.4,6.3
Mykhailo Mudryk,MID,Chelsea,3.8,0,0,2,0,0.6,210,0.09,0.09,0.0,0.18,73,0,0,0.5,2.0,2023-10-07T14:00:00Z,7,6,0,0,0,0,8,0,101636,0,4,1,2.0,1,17392,23687,6295,63,False,0,8,210,11.0,12.0,2.4,180.0,2.0,1.0,0.0,8.6,10.2,7.44,9.4,2.7,2.4,6.3
Mykhailo Mudryk,MID,Chelsea,6.5,1,3,32,1,4.3,210,0.0,0.1,0.1,0.55,84,0,1,5.0,33.2,2023-10-21T16:30:00Z,65,1,0,0,0,0,9,0,94441,1,2,2,12.0,14,-5104,5666,10770,63,True,0,9,210,10.0,13.0,2.6,187.0,2.0,1.0,0.0,9.0,10.6,7.56,9.8,2.8,2.6,6.3
Mykhailo Mudryk,MID,Chelsea,5.0,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,125089,0,2,0,0.0,0,26815,31323,4508,63,True,0,10,210,21.0,26.0,5.2,239.0,3.0,2.0,1.0,15.0,17.2,8.3,11.4,3.7,5.2,6.3
Mykhailo Mudryk,MID,Chelsea,3.5,0,0,0,0,14.1,210,0.09,0.09,0.0,0.72,110,0,0,1.9,1.0,2023-11-06T20:00:00Z,32,18,0,0,0,0,11,0,100680,0,4,1,4.0,0,-23273,2054,25327,63,False,1,11,210,15.0,24.0,4.8,177.0,2.0,2.0,1.0,14.2,15.0,3.8200000000000003,9.8,2.88,4.8,6.3
Mykhailo Mudryk,MID,Chelsea,-0.7,0,0,3,0,0.3,210,0.0,0.0,0.0,0.13,115,1,0,0.7,3.0,2023-11-12T16:30:00Z,26,13,0,0,0,0,12,0,94545,0,4,4,4.0,1,-7117,1795,8912,63,True,0,12,210,14.0,21.0,4.2,149.0,1.0,2.0,1.0,11.8,13.680000000000001,3.8200000000000003,9.4,2.6999999999999997,4.2,6.3
Mykhailo Mudryk,MID,Chelsea,0.2,0,0,4,0,0.7,210,0.0,0.0,0.0,0.35,127,1,0,0.2,1.4,2023-11-25T15:00:00Z,21,15,0,0,0,0,13,0,92915,0,1,4,0.0,1,-2761,3648,6409,63,False,0,13,210,1.0,16.0,3.2,130.0,1.0,1.0,1.0,7.4,7.840000000000001,3.8599999999999994,4.4,1.6199999999999999,3.2,6.3
Mykhailo Mudryk,MID,Chelsea,1.8,1,0,11,0,3.0,210,0.01,0.02,0.01,0.3,135,1,0,0.9,1.4,2023-12-03T14:00:00Z,80,5,0,0,0,0,14,0,90370,1,2,3,5.0,5,-3137,1529,4666,63,True,0,14,210,2.0,16.0,3.2,144.0,1.0,1.0,1.0,7.8,7.720000000000001,3.88,4.0,1.56,3.2,6.3
Mykhailo Mudryk,MID,Chelsea,2.5,1,0,10,0,25.2,210,0.05,0.36,0.31,3.95,150,2,0,5.6,15.6,2023-12-06T20:15:00Z,76,14,0,0,0,0,15,0,91159,1,1,2,15.0,5,379,2341,1962,63,False,0,15,210,7.0,7.0,1.4,159.0,1.0,0.0,1.0,3.6,1.3599999999999999,3.62,2.6,0.74,1.4,6.3
Mykhailo Mudryk,MID,Chelsea,2.6,0,0,9,0,67.8,210,0.28,0.33,0.05,1.08,154,2,0,9.9,15.0,2023-12-10T14:00:00Z,90,9,0,0,0,0,16,0,95370,1,0,2,16.0,1,3640,5763,2123,63,False,1,16,210,11.0,12.0,2.4,235.0,2.0,0.0,2.0,5.6,4.4799999999999995,8.66,5.6,1.86,2.4,6.3
Mykhailo Mudryk,MID,Chelsea,3.5,0,0,-1,1,4.0,210,0.02,0.03,0.01,0.16,165,0,0,0.9,0.0,2023-12-16T15:00:00Z,68,17,0,0,0,0,17,0,98820,1,0,2,7.0,3,2714,6449,3735,63,True,0,17,210,11.0,13.0,2.6,293.0,3.0,0.0,2.0,7.4,7.279999999999999,19.4,8.0,3.4599999999999995,2.6,6.3
Mykhailo Mudryk,MID,Chelsea,2.7,0,0,6,0,3.0,210,0.04,0.04,0.0,0.4,180,1,0,1.2,5.4,2023-12-24T13:00:00Z,31,20,0,0,0,0,18,0,98561,0,1,2,4.0,1,-760,3573,4333,63,False,0,18,210,9.0,15.0,3.0,335.0,4.0,0.0,2.0,6.6,6.68,20.139999999999997,8.6,3.5,3.0,6.3
Mykhailo Mudryk,MID,Chelsea,3.8,0,1,21,0,14.8,210,0.26,1.08,0.82,0.82,186,1,1,10.9,49.4,2023-12-27T19:30:00Z,70,8,0,0,0,0,19,0,107047,1,1,2,45.0,8,7517,10793,3276,63,True,0,19,210,5.0,15.0,3.0,345.0,4.0,0.0,2.0,7.0,7.480000000000001,20.599999999999998,9.4,3.7,3.0,6.3
Mykhailo Mudryk,MID,Chelsea,1.8,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,113624,0,3,2,0.0,0,6172,15274,9102,63,False,0,20,210,12.0,18.0,3.6,335.0,4.0,1.0,1.0,9.0,17.080000000000002,22.959999999999997,17.4,5.7,3.6,6.3
Mykhailo Mudryk,MID,Chelsea,2.2,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,114461,0,0,1,0.0,0,-694,12340,13034,63,True,0,21,210,9.0,13.0,2.6,259.0,3.0,1.0,0.0,7.0,13.960000000000003,17.919999999999998,14.4,4.58,2.6,6.3
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,-2,0,1.5,210,0.06,0.42,0.36,1.08,219,2,0,0.8,0.6,2024-01-31T20:15:00Z,45,11,0,0,0,0,22,0,105376,0,1,4,6.0,1,-9614,1899,11513,63,False,0,22,210,8.0,12.0,2.4,169.0,2.0,1.0,0.0,5.2,10.959999999999999,4.359999999999998,11.2,2.5999999999999996,2.4,6.3
Mykhailo Mudryk,MID,Chelsea,1.7,1,0,14,0,16.8,210,0.04,0.04,0.0,1.01,226,1,0,4.1,20.0,2024-02-04T14:00:00Z,18,20,0,0,0,0,23,0,101863,0,4,2,4.0,4,-3848,705,4553,63,True,0,23,210,1.0,10.0,2.0,146.0,1.0,1.0,0.0,5.0,11.08,3.859999999999997,11.0,2.5799999999999996,2.0,6.3
Mykhailo Mudryk,MID,Chelsea,1.7,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2024-02-12T20:00:00Z,0,8,0,0,0,0,24,0,98282,0,3,1,0.0,0,-3919,893,4812,63,False,0,24,210,5.0,13.0,2.6,133.0,1.0,1.0,1.0,6.6,14.0,6.619999999999997,11.0,3.1599999999999993,2.6,6.3
Mykhailo Mudryk,MID,Chelsea,0.2,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2024-02-17T17:30:00Z,0,13,0,0,0,0,25,0,94051,0,1,1,0.0,0,-4315,613,4928,63,False,0,25,210,5.0,5.0,1.0,63.0,0.0,0.0,1.0,2.4,4.12,3.6599999999999975,2.0,0.9799999999999995,1.0,6.3
Mykhailo Mudryk,MID,Chelsea,0.3,0,0,3,0,0.8,210,0.0,0.0,0.0,0.07,261,0,0,0.1,0.2,2024-03-02T15:00:00Z,19,4,0,0,0,0,27,0,91872,0,2,2,0.0,1,-221,1288,1509,63,False,0,27,210,4.0,5.0,1.0,63.0,0.0,0.0,1.0,2.4,4.12,3.6599999999999975,2.0,0.9799999999999995,1.0,6.3
Mykhailo Mudryk,MID,Chelsea,2.7,0,1,28,0,1.8,210,0.01,0.87,0.86,0.19,275,1,1,7.7,38.2,2024-03-11T20:00:00Z,19,15,0,0,0,0,28,0,91261,0,2,3,37.0,7,-929,716,1645,63,True,0,28,210,1.0,6.0,1.2,82.0,0.0,0.0,1.0,3.0,4.16,3.8199999999999976,2.0,0.9999999999999994,1.2,6.3
Mykhailo Mudryk,MID,Chelsea,4.8,1,0,26,0,53.6,210,0.32,0.62,0.3,1.58,294,2,0,10.9,21.6,2024-03-30T15:00:00Z,90,6,0,0,0,0,30,0,97993,1,2,2,34.0,5,5023,5960,937,63,True,0,30,210,8.0,12.0,2.4,56.0,0.0,1.0,1.0,9.0,11.680000000000001,3.8799999999999977,8.2,2.38,2.4,6.3
Mykhailo Mudryk,MID,Chelsea,4.7,0,0,3,0,15.8,210,0.07,0.21,0.14,1.57,307,3,0,4.4,3.2,2024-04-04T19:15:00Z,70,14,0,0,0,0,31,0,97949,1,3,4,25.0,2,-209,1668,1877,63,True,0,31,210,13.0,13.0,2.6,128.0,1.0,1.0,1.0,11.4,12.000000000000002,11.239999999999998,14.2,3.7399999999999993,2.6,6.3
Mykhailo Mudryk,MID,Chelsea,4.3,0,0,3,0,0.1,210,0.0,0.0,0.0,0.67,318,1,0,0.2,0.0,2024-04-07T16:30:00Z,8,17,0,0,0,0,32,0,98899,0,2,2,2.0,1,659,2637,1978,63,False,0,32,210,14.0,15.0,3.0,198.0,2.0,1.0,1.0,12.0,12.640000000000002,14.399999999999997,19.2,4.619999999999999,3.0,6.3
Mykhailo Mudryk,MID,Chelsea,2.5,0,0,8,1,26.3,210,0.56,0.89,0.33,1.38,325,0,0,6.0,4.2,2024-04-15T19:00:00Z,79,9,0,0,0,0,33,0,98352,1,0,6,29.0,2,-885,1780,2665,63,True,1,33,210,8.0,16.0,3.2,206.0,2.0,1.0,1.0,12.6,12.640000000000002,14.419999999999998,19.6,4.659999999999999,3.2,6.3
Mykhailo Mudryk,MID,Chelsea,1.4,0,0,8,0,14.8,210,0.06,0.06,0.0,2.7,281,4,0,2.0,5.2,2024-04-23T19:00:00Z,65,1,0,0,0,0,34,0,96462,1,0,5,0.0,2,-2033,1096,3129,63,False,0,34,210,5.0,17.0,3.4,266.0,3.0,1.0,1.0,13.6,13.440000000000001,19.52,25.4,5.839999999999999,3.4,6.3
Mykhailo Mudryk,MID,Chelsea,2.6,0,0,2,0,34.7,210,0.05,0.11,0.06,0.77,341,2,0,5.0,4.2,2024-04-27T19:00:00Z,89,2,0,0,0,0,35,0,100522,1,2,2,11.0,1,3302,5281,1979,63,False,1,35,210,5.0,12.0,2.4,312.0,4.0,0.0,1.0,9.6,6.840000000000001,22.119999999999997,18.0,4.699999999999999,2.4,6.3
Mykhailo Mudryk,MID,Chelsea,2.6,0,0,12,1,35.4,210,0.12,0.33,0.21,0.97,255,0,0,9.3,11.2,2024-05-02T18:30:00Z,74,18,0,0,0,0,35,0,100522,1,0,2,46.0,3,3302,5281,1979,63,True,0,35,210,5.0,8.0,1.6,311.0,4.0,0.0,0.0,4.8,3.3600000000000003,18.339999999999996,13.4,3.5199999999999996,1.6,6.3
Mykhailo Mudryk,MID,Chelsea,2.2,0,0,4,1,26.8,210,0.16,0.53,0.37,0.72,355,0,0,6.6,12.8,2024-05-05T13:00:00Z,75,19,0,0,0,0,36,0,99345,1,0,5,26.0,3,-1086,1363,2449,63,True,0,36,210,6.0,9.0,1.8,315.0,4.0,0.0,0.0,6.6,4.96,22.259999999999998,17.6,4.5,1.8,6.3
Mykhailo Mudryk,MID,Chelsea,5.6,0,0,26,0,3.5,210,0.06,0.21,0.15,1.54,367,1,1,5.8,35.0,2024-05-11T16:30:00Z,72,16,0,0,0,0,37,0,102694,1,3,2,19.0,7,2763,5397,2634,63,False,0,37,210,7.0,11.0,2.2,382.0,5.0,0.0,0.0,6.8,7.5200000000000005,27.599999999999994,22.4,5.779999999999999,2.2,6.3
Mykhailo Mudryk,MID,Chelsea,5.6,0,0,3,0,11.0,210,0.01,0.01,0.0,0.18,332,0,0,1.2,1.4,2024-05-15T18:45:00Z,41,5,0,0,0,0,37,0,102694,1,2,1,0.0,1,2763,5397,2634,63,False,0,37,210,13.0,16.0,3.2,375.0,5.0,1.0,0.0,10.4,13.680000000000001,23.04,20.4,5.74,3.2,6.3
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,3,0,0,0,0,38,0,96435,0,1,2,0.0,0,-5819,1372,7191,63,True,0,38,210,11.0,15.0,3.0,351.0,4.0,1.0,0.0,9.4,12.920000000000002,22.279999999999998,20.4,5.58,3.0,6.3
