fpl_id,fpl_name,understat_name,understat_id,normalized_name
446.0,Dejan Kulusevski,Dejan Kulusevski,6691,dejan kulusevski
,,Fred,6817,fred
200.0,Tom Cairney,Tom Cairney,6835,tom cairney
436.0,Ryan Sessegnon,Ryan Sessegnon,6837,ryan sessegnon
26.0,William Saliba,William Saliba,6888,william saliba
405.0,Stuart Armstrong,Stuart Armstrong,6893,stuart armstrong
,,Naif Aguerd,6935,naif aguerd
,,Matheus Cunha,7080,matheus cunha
,,Ben White,7298,ben white
,,Emerson,7430,emerson
468.0,Tomas Soucek,Tomas Soucek,8288,tomas soucek
222.0,Luke Ayling,Luke Ayling,8716,luke ayling
235.0,Pascal Struijk,Pascal Struijk,8717,pascal struijk
585.0,Emmanuel Dennis,Emmanuel Dennis,9301,emmanuel dennis
,,Fabio Carvalho,9501,fabio carvalho
731.0,Kamaldeen Sulemana,Kamaldeen Sulemana,9630,kamaldeen sulemana
266.0,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,9739,kiernan dewsburyhall
718.0,Matías Viña,Matias Viña,9892,matias vina
171.0,Michael Olise,Michael Olise,9948,michael olise
512.0,Joe Ayodele-Aribo,Joe Ayodele-Aribo,10766,joe ayodelearibo
576.0,Marcos Senesi,Marcos Senesi,10864,marcos senesi
619.0,Wilfried Gnonto,Wilfried Gnonto,11155,wilfried gnonto
366.0,Fabian Schär,Fabian Schär,76,fabian schar
368.0,Allan Saint-Maximin,Allan Saint-Maximin,101,allan saintmaximin
617.0,Pierre-Emerick Aubameyang,Pierre-Emerick Aubameyang,318,pierreemerick aubameyang
276.0,Joel Matip,Joel Matip,332,joel matip
448.0,Ivan Perišić,Ivan Perisic,448,ivan perisic
,,Philippe Coutinho,488,philippe coutinho
156.0,Joel Ward,Joel Ward,510,joel ward
153.0,James Tomkins,James Tomkins,530,james tomkins
583.0,Cheikhou Kouyaté,Cheikhou Kouyaté,532,cheikhou kouyate
460.0,Manuel Lanzini,Manuel Lanzini,535,manuel lanzini
308.0,Nathan Aké,Nathan Aké,579,nathan ake
178.0,Seamus Coleman,Seamus Coleman,585,seamus coleman
538.0,Ashley Young,Ashley Young,631,ashley young
519.0,Christian Eriksen,Christian Eriksen,646,christian eriksen
357.0,Kieran Trippier,Kieran Trippier,652,kieran trippier
251.0,Marc Albrighton,Marc Albrighton,753,marc albrighton
,,Diego Costa,802,diego costa
459.0,Craig Dawson,Craig Dawson,804,craig dawson
409.0,Kyle Walker-Peters,Kyle Walker-Peters,885,kyle walkerpeters
278.0,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,966,alex oxladechamberlain
332.0,Luke Shaw,Luke Shaw,1006,luke shaw
39.0,Tyrone Mings,Tyrone Mings,1024,tyrone mings
549.0,Dennis Praet,Dennis Praet,1234,dennis praet
,,Emerson,1245,emerson
180.0,Michael Keane,Michael Keane,1653,michael keane
199.0,James Tarkowski,James Tarkowski,1665,james tarkowski
5.0,Rob Holding,Rob Holding,1749,rob holding
252.0,Nampalys Mendy,Nampalys Mendy,1785,nampalys mendy
78.0,Pontus Jansson,Pontus Jansson,1801,pontus jansson
33.0,Lucas Digne,Lucas Digne,1823,lucas digne
704.0,Pablo Sarabia,Pablo Sarabia,2199,pablo sarabia
132.0,Mateo Kovacic,Mateo Kovacic,2254,mateo kovacic
,,Jonny,2280,jonny
,,Cristiano Ronaldo,2371,cristiano ronaldo
140.0,Christian Pulisic,Christian Pulisic,2662,christian pulisic
313.0,Oleksandr Zinchenko,Oleksandr Zinchenko,2958,oleksandr zinchenko
470.0,Issa Diop,Issa Diop,3203,issa diop
,,Lucas Moura,3293,lucas moura
,,Ricardo Pereira,3303,ricardo pereira
628.0,Serge Aurier,Serge Aurier,3600,serge aurier
110.0,Neal Maupay,Neal Maupay,3621,neal maupay
,,Marc Roca,5086,marc roca
,,Estupiñán,5136,estupinan
267.0,Çaglar Söyüncü,Caglar Söyüncü,5264,caglar soyuncu
338.0,Scott McTominay,Scott McTominay,5560,scott mctominay
209.0,Tosin Adarabioyo,Tosin Adarabioyo,5590,tosin adarabioyo
391.0,Sam Surridge,Sam Surridge,5602,sam surridge
,,Gonçalo Guedes,5682,goncalo guedes
215.0,Kenny Tete,Kenny Tete,5973,kenny tete
,,Richarlison,6026,richarlison
106.0,Lewis Dunk,Lewis Dunk,6048,lewis dunk
536.0,Orel Mangala,Orel Mangala,6088,orel mangala
163.0,Will Hughes,Will Hughes,6104,will hughes
,,Lyanco,6252,lyanco
165.0,Joachim Andersen,Joachim Andersen,6314,joachim andersen
,,Júnior Firpo,6485,junior firpo
,,Rayan Ait Nouri,6674,rayan ait nouri
475.0,Conor Coady,Conor Coady,6851,conor coady
429.0,Matt Doherty,Matt Doherty,6852,matt doherty
406.0,Mohamed Elyounoussi,Mohamed Elyounoussi,6894,mohamed elyounoussi
623.0,Duje Caleta-Car,Duje Caleta-Car,7007,duje caletacar
370.0,Sean Longstaff,Sean Longstaff,7078,sean longstaff
79.0,Christian Nørgaard,Christian Nørgaard,7083,christian nrgaard
201.0,Tim Ream,Tim Ream,7184,tim ream
441.0,Oliver Skipp,Oliver Skipp,7198,oliver skipp
,,Benoit Badiashile Mukinayi,7240,benoit badiashile mukinayi
,,Diogo Dalot,7281,diogo dalot
358.0,Dan Burn,Dan Burn,7382,dan burn
294.0,Harvey Elliott,Harvey Elliott,7546,harvey elliott
272.0,Wesley Fofana,Wesley Fofana,7589,wesley fofana
167.0,Marc Guéhi,Marc Guehi,7603,marc guehi
37.0,John McGinn,John McGinn,7723,john mcginn
,,Arnaut Danjuma Groeneveld,8066,arnaut danjuma groeneveld
146.0,Reece James,Reece James,8067,reece james
295.0,Neco Williams,Neco Williams,8204,neco williams
150.0,Armando Broja,Armando Broja,8384,armando broja
686.0,Ellis Simms,Ellis Simms,8582,ellis simms
612.0,Wout Faes,Wout Faes,8646,wout faes
109.0,Joël Veltman,Joël Veltman,8780,joel veltman
221.0,Liam Cooper,Liam Cooper,8816,liam cooper
528.0,Sékou Mara,Sékou Mara,8970,sekou mara
,,Moisés Caicedo,9453,moises caicedo
237.0,Sam Greenwood,Sam Greenwood,9493,sam greenwood
705.0,Dango Ouattara,Dango Ouattara,9662,dango ouattara
577.0,Amadou Onana,Amadou Onana,9667,amadou onana
321.0,Roméo Lavia,Romeo Lavia,10004,romeo lavia
710.0,Jakub Kiwior,Jakub Kiwior,10012,jakub kiwior
,,Toti,10293,toti
,,Tetê,10536,tete
564.0,Stefan Bajcetic,Stefan Bajcetic,10723,stefan bajcetic
69.0,Ryan Christie,Ryan Christie,10744,ryan christie
246.0,Brenden Aaronson,Brenden Aaronson,10751,brenden aaronson
388.0,Joe Worrall,Joe Worrall,10756,joe worrall
,,Lewis O&#039;Brien,10759,lewis o039brien
533.0,Lisandro Martínez,Lisandro Martínez,10802,lisandro martinez
,,Matheus Nunes,11000,matheus nunes
,,Fábio Vieira,11007,fabio vieira
708.0,Noni Madueke,Noni Madueke,11357,noni madueke
679.0,Facundo Buonanotte,Facundo Buonanotte,11362,facundo buonanotte
714.0,Antoine Semenyo,Antoine Semenyo,11363,antoine semenyo
,,João Gomes,11384,joao gomes
2.0,Bernd Leno,Bernd Leno,181,bernd leno
,,Thiago Alcántara,229,thiago alcantara
379.0,Steve Cook,Steve Cook,458,steve cook
350.0,Matt Ritchie,Matt Ritchie,461,matt ritchie
58.0,Junior Stanislas,Junior Stanislas,463,junior stanislas
254.0,Danny Ward,Danny Ward,473,danny ward
274.0,James Milner,James Milner,489,james milner
4.0,Mohamed Elneny,Mohamed Elneny,496,mohamed elneny
32.0,Calum Chambers,Calum Chambers,508,calum chambers
518.0,Wayne Hennessey,Wayne Hennessey,509,wayne hennessey
456.0,Angelo Ogbonna,Angelo Ogbonna,528,angelo ogbonna
457.0,Aaron Cresswell,Aaron Cresswell,534,aaron cresswell
,,David de Gea,546,david de gea
527.0,Jesse Lingard,Jesse Lingard,558,jesse lingard
505.0,Joe Rothwell,Joe Rothwell,561,joe rothwell
578.0,Joel Robles,Joel Robles,584,joel robles
157.0,Nathaniel Clyne,Nathaniel Clyne,603,nathaniel clyne
275.0,Jordan Henderson,Jordan Henderson,605,jordan henderson
154.0,James McArthur,James McArthur,633,james mcarthur
401.0,Alex McCarthy,Alex McCarthy,635,alex mccarthy
425.0,Hugo Lloris,Hugo Lloris,637,hugo lloris
299.0,Kyle Walker,Kyle Walker,638,kyle walker
181.0,Dele Alli,Dele Alli,645,dele alli
216.0,Josh Onomah,Josh Onomah,661,josh onomah
611.0,Idrissa Gueye,Idrissa Gueye,668,idrissa gueye
127.0,César Azpilicueta,César Azpilicueta,681,cesar azpilicueta
136.0,Ruben Loftus-Cheek,Ruben Loftus-Cheek,688,ruben loftuscheek
176.0,Asmir Begović,Asmir Begovic,694,asmir begovic
455.0,Lukasz Fabianski,Lukasz Fabianski,706,lukasz fabianski
734.0,André Ayew,André Ayew,713,andre ayew
182.0,Jordan Pickford,Jordan Pickford,741,jordan pickford
,,N&#039;Golo Kanté,751,n039golo kante
257.0,Daniel Amartey,Daniel Amartey,759,daniel amartey
360.0,Jamaal Lascelles,Jamaal Lascelles,766,jamaal lascelles
381.0,Jack Colback,Jack Colback,767,jack colback
349.0,Jonjo Shelvey,Jonjo Shelvey,769,jonjo shelvey
260.0,Ayoze Pérez,Ayoze Pérez,770,ayoze perez
403.0,Nathan Redmond,Nathan Redmond,790,nathan redmond
249.0,Jonny Evans,Jonny Evans,807,jonny evans
177.0,Salomón Rondón,Salomón Rondón,813,salomon rondon
57.0,Adam Smith,Adam Smith,825,adam smith
426.0,Fraser Forster,Fraser Forster,831,fraser forster
,,Oriol Romeu,842,oriol romeu
,,Cédric Soares,847,cedric soares
367.0,Matt Targett,Matt Targett,884,matt targett
175.0,Sam Johnstone,Sam Johnstone,978,sam johnstone
532.0,Kevin Mbabu,Kevin Mbabu,983,kevin mbabu
192.0,Mason Holgate,Mason Holgate,985,mason holgate
286.0,Joseph Gomez,Joseph Gomez,987,joseph gomez
190.0,Tom Davies,Tom Davies,1042,tom davies
,,Sergi Canos,1078,sergi canos
,,Alisson,1257,alisson
,,Neto,1297,neto
698.0,Mario Lemina,Mario Lemina,1299,mario lemina
582.0,Remo Freuler,Remo Freuler,1488,remo freuler
726.0,Sasa Lukic,Sasa Lukic,1537,sasa lukic
364.0,Emil Krafth,Emil Krafth,1545,emil krafth
203.0,Nathaniel Chalobah,Nathaniel Chalobah,1677,nathaniel chalobah
359.0,Ryan Fraser,Ryan Fraser,1683,ryan fraser
330.0,Harry Maguire,Harry Maguire,1687,harry maguire
284.0,Andrew Robertson,Andrew Robertson,1688,andrew robertson
224.0,Adam Forshaw,Adam Forshaw,1711,adam forshaw
,,Javier Manquillo,1719,javier manquillo
404.0,Jack Stephens,Jack Stephens,1735,jack stephens
21.0,Ainsley Maitland-Niles,Ainsley Maitland-Niles,1750,ainsley maitlandniles
67.0,Lewis Cook,Lewis Cook,1789,lewis cook
228.0,Diego Llorente,Diego Llorente,2163,diego llorente
152.0,Vicente Guaita,Vicente Guaita,2190,vicente guaita
729.0,Keylor Navas,Keylor Navas,2243,keylor navas
329.0,Raphaël Varane,Raphael Varane,2245,raphael varane
473.0,Alphonse Areola,Alphonse Areola,2310,alphonse areola
309.0,Aymeric Laporte,Aymeric Laporte,2498,aymeric laporte
588.0,Thilo Kehrer,Thilo Kehrer,2674,thilo kehrer
575.0,Maxwel Cornet,Maxwel Cornet,3278,maxwel cornet
,,Thiago Silva,3288,thiago silva
613.0,Layvin Kurzawa,Layvin Kurzawa,3298,layvin kurzawa
,,Fabinho,3420,fabinho
,,João Moutinho,3422,joao moutinho
36.0,Morgan Sanson,Morgan Sanson,3696,morgan sanson
476.0,Raúl Jiménez,Raúl Jiménez,4105,raul jimenez
,,Álex Moreno,4120,alex moreno
223.0,Mateusz Klich,Mateusz Klich,4381,mateusz klich
,,Emiliano Martinez,4401,emiliano martinez
513.0,Clément Lenglet,Clement Lenglet,5050,clement lenglet
,,Kepa,5061,kepa
287.0,Naby Keita,Naby Keita,5247,naby keita
728.0,Marcel Sabitzer,Marcel Sabitzer,5248,marcel sabitzer
720.0,Weston McKennie,Weston McKennie,5360,weston mckennie
265.0,Wilfred Ndidi,Wilfred Ndidi,5545,wilfred ndidi
158.0,Luka Milivojevic,Luka Milivojevic,5549,luka milivojevic
376.0,Nick Pope,Nick Pope,5552,nick pope
341.0,Aaron Wan-Bissaka,Aaron Wan-Bissaka,5584,aaron wanbissaka
15.0,Aaron Ramsdale,Aaron Ramsdale,5603,aaron ramsdale
444.0,Yves Bissouma,Yves Bissouma,5609,yves bissouma
,,Cafú,5646,cafu
,,Diego Carlos,5712,diego carlos
53.0,Boubacar Kamara,Boubacar Kamara,5789,boubacar kamara
507.0,Moussa Niakhaté,Moussa Niakhate,5989,moussa niakhate
164.0,Jairo Riedewald,Jairo Riedewald,6027,jairo riedewald
,,Zanka,6030,zanka
410.0,Jan Bednarek,Jan Bednarek,6042,jan bednarek
105.0,Shane Duffy,Shane Duffy,6047,shane duffy
,,Ederson,6054,ederson
337.0,Victor Lindelöf,Victor Lindelöf,6080,victor lindelof
525.0,Ludwig Augustinsson,Ludwig Augustinsson,6083,ludwig augustinsson
616.0,Denis Zakaria,Denis Zakaria,6147,denis zakaria
,,Nélson Semedo,6163,nelson semedo
435.0,Davinson Sánchez,Davinson Sánchez,6249,davinson sanchez
230.0,Robin Koch,Robin Koch,6273,robin koch
269.0,Boubakary Soumaré,Boubakary Soumare,6310,boubakary soumare
290.0,Ibrahima Konaté,Ibrahima Konaté,6326,ibrahima konate
727.0,Harry Souttar,Harry Souttar,6329,harry souttar
,,Pedro Neto,6382,pedro neto
471.0,Ben Johnson,Ben Johnson,6424,ben johnson
610.0,Manuel Akanji,Manuel Akanji,6490,manuel akanji
355.0,Martin Dubravka,Martin Dubravka,6532,martin dubravka
141.0,Trevoh Chalobah,Trevoh Chalobah,6615,trevoh chalobah
587.0,Sergio Gómez,Sergio Gómez,6656,sergio gomez
416.0,Ibrahima Diallo,Ibrahima Diallo,6736,ibrahima diallo
60.0,David Brooks,David Brooks,6820,david brooks
204.0,Neeskens Kebano,Neeskens Kebano,6840,neeskens kebano
474.0,Willy Boly,Willy Boly,6850,willy boly
,,Rúben Vinagre,6856,ruben vinagre
147.0,Edouard Mendy,Edouard Mendy,6880,edouard mendy
59.0,Ryan Fredericks,Ryan Fredericks,6891,ryan fredericks
420.0,Mohammed Salisu,Mohammed Salisu,6923,mohammed salisu
700.0,Georginio Rutter,Georginio Rutter,6937,georginio rutter
35.0,Robin Olsen,Robin Olsen,6962,robin olsen
,,Hamed Junior Traore,6986,hamed junior traore
701.0,Wout Weghorst,Wout Weghorst,7052,wout weghorst
87.0,Saman Ghoddos,Saman Ghoddos,7069,saman ghoddos
,,Marc Cucurella,7134,marc cucurella
443.0,Cristian Romero,Cristian Romero,7218,cristian romero
,,Emile Smith-Rowe,7230,emile smithrowe
102.0,Jason Steele,Jason Steele,7235,jason steele
479.0,Leander Dendoncker,Leander Dendoncker,7236,leander dendoncker
556.0,Conor Coventry,Conor Coventry,7239,conor coventry
414.0,Yan Valery,Yan Valery,7280,yan valery
399.0,Giulian Biancone,Giulian Biancone,7282,giulian biancone
484.0,Max Kilman,Max Kilman,7332,max kilman
554.0,Bryan Gil Salvatierra,Bryan Gil Salvatierra,7338,bryan gil salvatierra
506.0,Tyler Adams,Tyler Adams,7352,tyler adams
691.0,Maximilian Wöber,Maximilian Wöber,7366,maximilian wober
71.0,Chris Mepham,Chris Mepham,7384,chris mepham
570.0,James Garner,James Garner,7438,james garner
72.0,Mark Travers,Mark Travers,7582,mark travers
193.0,Ben Godfrey,Ben Godfrey,7689,ben godfrey
372.0,Jamal Lewis,Jamal Lewis,7691,jamal lewis
108.0,Adam Webster,Adam Webster,7699,adam webster
418.0,Moussa Djenepo,Moussa Djenepo,7701,moussa djenepo
398.0,Dean Henderson,Dean Henderson,7702,dean henderson
44.0,Ezri Konsa Ngoyo,Ezri Konsa Ngoyo,7726,ezri konsa ngoyo
268.0,James Justin,James Justin,7753,james justin
65.0,Jack Stacey,Jack Stacey,7823,jack stacey
,,Renan Lodi,7891,renan lodi
289.0,Caoimhin Kelleher,Caoimhin Kelleher,7904,caoimhin kelleher
,,Felipe,7921,felipe
14.0,Takehiro Tomiyasu,Takehiro Tomiyasu,7931,takehiro tomiyasu
149.0,Billy Gilmour,Billy Gilmour,7988,billy gilmour
8.0,Kieran Tierney,Kieran Tierney,8089,kieran tierney
73.0,Lloyd Kelly,Lloyd Kelly,8090,lloyd kelly
629.0,Boubacar Traoré,Boubacar Traore,8119,boubacar traore
170.0,Tyrick Mitchell,Tyrick Mitchell,8214,tyrick mitchell
439.0,Japhet Tanganga,Japhet Tanganga,8222,japhet tanganga
114.0,Tariq Lamptey,Tariq Lamptey,8226,tariq lamptey
501.0,Nathaniel Phillips,Nathaniel Phillips,8228,nathaniel phillips
530.0,Chris Richards,Chris Richards,8430,chris richards
449.0,Harvey White,Harvey White,8458,harvey white
316.0,Cole Palmer,Cole Palmer,8497,cole palmer
270.0,Luke Thomas,Luke Thomas,8562,luke thomas
377.0,Sven Botman,Sven Botman,8635,sven botman
,,Cheick Oumar Doucoure,8666,cheick oumar doucoure
213.0,Marek Rodák,Marek Rodák,8704,marek rodak
238.0,Illan Meslier,Illan Meslier,8715,illan meslier
325.0,Kalvin Phillips,Kalvin Phillips,8719,kalvin phillips
324.0,Stefan Ortega Moreno,Stefan Ortega Moreno,8786,stefan ortega moreno
608.0,Sasa Kalajdzic,Sasa Kalajdzic,8812,sasa kalajdzic
336.0,Donny van de Beek,Donny van de Beek,8821,donny van de beek
292.0,Konstantinos Tsimikas,Konstantinos Tsimikas,8852,konstantinos tsimikas
580.0,Mikkel Damsgaard,Mikkel Damsgaard,8859,mikkel damsgaard
,,Matthew Cash,8864,matthew cash
217.0,Antonee Robinson,Antonee Robinson,8940,antonee robinson
510.0,Aaron Hickey,Aaron Hickey,8942,aaron hickey
,,Rúben Dias,8961,ruben dias
463.0,Vladimir Coufal,Vladimir Coufal,8965,vladimir coufal
135.0,Hakim Ziyech,Hakim Ziyech,8992,hakim ziyech
,,Pape Sarr,9021,pape sarr
113.0,Robert Sánchez,Robert Sánchez,9098,robert sanchez
552.0,Elliot Anderson,Elliot Anderson,9154,elliot anderson
688.0,Kevin Schade,Kevin Schade,9156,kevin schade
725.0,Naouirou Ahamada,Naouirou Ahamada,9274,naouirou ahamada
,,Facundo Pellistri,9324,facundo pellistri
242.0,Joe Gelhardt,Joe Gelhardt,9339,joe gelhardt
48.0,Carney Chukwuemeka,Carney Chukwuemeka,9356,carney chukwuemeka
678.0,Isaac Price,Isaac Price,9470,isaac price
547.0,Cody Drameh,Cody Drameh,9499,cody drameh
,,Valentino Livramento,9512,valentino livramento
344.0,Anthony Elanga,Anthony Elanga,9524,anthony elanga
521.0,Tyrese Francois,Tyrese Francois,9552,tyrese francois
,,David Raya,9676,david raya
84.0,Kristoffer Ajer,Kristoffer Ajer,9677,kristoffer ajer
